Andrej Kramaric,Hoffenheim,0,2016-2017,24.8(0.2173128944995492),1.5(0.09433962264150943),0.5(0.11363636363636363),1.3(0.3823529411764706),0.1(0.045454545454545456)
Steven Zuber,Hoffenheim,5,2016-2017,35.2(0.3110910730387737),2.4(0.1509433962264151),0.4(0.09090909090909091),0.7(0.20588235294117646),0.1(0.045454545454545456)
Lukas Rupp,Hoffenheim,0,2016-2017,27.8(0.2443642921550947),1.0(0.06289308176100629),0.1(0.022727272727272728),1.3(0.3823529411764706),0.0(0.0)
Ermin Bicakcic,Hoffenheim,3,2016-2017,52.8(0.46979260595130745),2.6(0.16352201257861634),0.2(0.045454545454545456),0.5(0.14705882352941177),0.0(0.0)
Kevin Vogt,Hoffenheim,3,2016-2017,62.7(0.5590622182146078),7.0(0.44025157232704404),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Sebastian Rudy,Hoffenheim,4,2016-2017,39.6(0.3507664562669071),2.5(0.15723270440251572),1.2(0.2727272727272727),1.0(0.29411764705882354),1.0(0.45454545454545453)
Niklas Süle,Hoffenheim,3,2016-2017,62.0(0.5527502254283139),3.4(0.21383647798742136),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Oliver Baumann,Hoffenheim,1,2016-2017,20.7(0.18034265103697025),7.6(0.47798742138364775),0.0(0.0),0.0(0.0),0.0(0.0)
Pavel Kaderábek,Hoffenheim,5,2016-2017,24.9(0.218214607754734),1.4(0.0880503144654088),0.6(0.13636363636363635),1.0(0.29411764705882354),0.1(0.045454545454545456)
Jeremy Toljan,Hoffenheim,5,2016-2017,25.4(0.22272317403065825),1.4(0.0880503144654088),0.3(0.06818181818181818),1.0(0.29411764705882354),0.1(0.045454545454545456)
Kerem Demirbay,Hoffenheim,4,2016-2017,30.8(0.27141568981064024),2.6(0.16352201257861634),1.0(0.22727272727272727),1.5(0.4411764705882353),0.9(0.40909090909090906)
Ádám Szalai,Hoffenheim,0,2014-2015,16.9(0.1460775473399459),0.6(0.03773584905660377),0.1(0.022727272727272728),1.5(0.4411764705882353),0.1(0.045454545454545456)
Tobias Strobl,Hoffenheim,2,2014-2015,32.3(0.284941388638413),4.4(0.27672955974842767),0.1(0.022727272727272728),0.3(0.08823529411764706),0.0(0.0)
Eugen Polanski,Hoffenheim,2,2014-2015,30.3(0.266907123534716),2.5(0.15723270440251572),0.0(0.0),0.3(0.08823529411764706),0.2(0.09090909090909091)
Roberto Firmino,Hoffenheim,0,2014-2015,28.8(0.25338142470694325),0.6(0.03773584905660377),0.2(0.045454545454545456),1.9(0.5588235294117647),0.2(0.09090909090909091)
Ermin Bicakcic,Hoffenheim,2,2014-2015,29.5(0.25969341749323716),3.0(0.18867924528301885),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Andreas Beck,Hoffenheim,5,2014-2015,27.8(0.2443642921550947),1.8(0.11320754716981132),0.3(0.06818181818181818),0.7(0.20588235294117646),0.1(0.045454545454545456)
Sven Schipplock,Hoffenheim,5,2014-2015,18.9(0.16411181244364292),0.3(0.018867924528301886),0.2(0.045454545454545456),0.8(0.23529411764705885),0.1(0.045454545454545456)
Tarik Elyounoussi,Hoffenheim,5,2014-2015,18.6(0.1614066726780884),0.7(0.0440251572327044),0.2(0.045454545454545456),1.3(0.3823529411764706),0.1(0.045454545454545456)
Kevin Volland,Hoffenheim,0,2014-2015,17.5(0.15148782687105503),0.7(0.0440251572327044),0.3(0.06818181818181818),1.4(0.4117647058823529),0.1(0.045454545454545456)
David Abraham,Hoffenheim,2,2014-2015,29.9(0.2633002705139766),3.7(0.23270440251572327),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Kim Jin-Su,Hoffenheim,5,2014-2015,23.1(0.2019837691614067),1.9(0.11949685534591194),0.4(0.09090909090909091),0.6(0.17647058823529413),0.2(0.09090909090909091)
Sebastian Rudy,Hoffenheim,4,2014-2015,30.6(0.26961226330027055),3.3(0.20754716981132074),1.0(0.22727272727272727),0.9(0.2647058823529412),0.9(0.40909090909090906)
Niklas Süle,Hoffenheim,2,2014-2015,32.5(0.2867448151487827),6.0(0.3773584905660377),0.1(0.022727272727272728),0.2(0.05882352941176471),0.2(0.09090909090909091)
Oliver Baumann,Hoffenheim,1,2014-2015,14.1(0.12082957619477007),8.4(0.5283018867924528),0.0(0.0),0.0(0.0),0.0(0.0)
Pirmin Schwegler,Hoffenheim,5,2014-2015,32.5(0.2867448151487827),2.8(0.1761006289308176),0.7(0.15909090909090906),0.8(0.23529411764705885),0.2(0.09090909090909091)
Anthony Modeste,Hoffenheim,5,2014-2015,11.1(0.09377817853922454),0.3(0.018867924528301886),0.1(0.022727272727272728),0.6(0.17647058823529413),0.1(0.045454545454545456)
Eduardo Vargas,Hoffenheim,0,2015-2016,23.8(0.20829576194770066),1.0(0.06289308176100629),0.1(0.022727272727272728),1.7(0.5),0.1(0.045454545454545456)
Nadiem Amiri,Hoffenheim,0,2015-2016,27.5(0.24165915238954014),1.6(0.10062893081761007),0.4(0.09090909090909091),1.7(0.5),0.4(0.18181818181818182)
Tobias Strobl,Hoffenheim,2,2015-2016,34.5(0.3047790802524797),2.9(0.18238993710691823),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Mark Uth,Hoffenheim,5,2015-2016,17.2(0.14878268710550047),1.0(0.06289308176100629),0.0(0.0),0.9(0.2647058823529412),0.1(0.045454545454545456)
Andrej Kramaric,Hoffenheim,5,2015-2016,20.7(0.18034265103697025),0.7(0.0440251572327044),0.5(0.11363636363636363),0.7(0.20588235294117646),0.1(0.045454545454545456)
Eugen Polanski,Hoffenheim,5,2015-2016,34.6(0.3056807935076646),1.3(0.08176100628930817),0.1(0.022727272727272728),0.7(0.20588235294117646),0.1(0.045454545454545456)
Ermin Bicakcic,Hoffenheim,2,2015-2016,32.9(0.29035166816952207),1.9(0.11949685534591194),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Fabian Schär,Hoffenheim,2,2015-2016,31.1(0.2741208295761948),6.0(0.3773584905660377),0.0(0.0),0.3(0.08823529411764706),0.1(0.045454545454545456)
Jonathan Schmid,Hoffenheim,5,2015-2016,15.7(0.1352569882777277),0.7(0.0440251572327044),0.9(0.20454545454545453),1.1(0.3235294117647059),0.4(0.18181818181818182)
Kevin Volland,Hoffenheim,5,2015-2016,15.2(0.13074842200180345),0.9(0.05660377358490566),0.5(0.11363636363636363),1.2(0.35294117647058826),0.2(0.09090909090909091)
Jeremy Toljan,Hoffenheim,2,2015-2016,19.4(0.16862037871956717),1.6(0.10062893081761007),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Kim Jin-Su,Hoffenheim,2,2015-2016,22.6(0.19747520288548245),2.1(0.1320754716981132),0.2(0.045454545454545456),0.0(0.0),0.3(0.13636363636363635)
Sebastian Rudy,Hoffenheim,5,2015-2016,34.7(0.3065825067628494),2.2(0.13836477987421383),0.4(0.09090909090909091),0.9(0.2647058823529412),0.2(0.09090909090909091)
Niklas Süle,Hoffenheim,2,2015-2016,40.9(0.3624887285843102),3.5(0.22012578616352202),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Oliver Baumann,Hoffenheim,1,2015-2016,16.0(0.13796212804328226),8.0(0.5031446540880503),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Pirmin Schwegler,Hoffenheim,2,2015-2016,36.7(0.32461677186654647),1.8(0.11320754716981132),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Pavel Kaderábek,Hoffenheim,5,2015-2016,20.2(0.175834084761046),0.6(0.03773584905660377),0.3(0.06818181818181818),0.4(0.11764705882352942),0.1(0.045454545454545456)
Sejad Salihovic,Hoffenheim,4,2011-2012,40.2(0.35617673579801623),5.0(0.31446540880503143),1.4(0.3181818181818181),0.9(0.2647058823529412),0.8(0.36363636363636365)
Jannik Vestergaard,Hoffenheim,2,2011-2012,31.5(0.2777276825969342),6.6(0.4150943396226415),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Chinedu Obasi,Hoffenheim,5,2011-2012,21.4(0.18665464382326422),1.8(0.11320754716981132),0.4(0.09090909090909091),1.1(0.3235294117647059),0.3(0.13636363636363635)
Tom Starke,Hoffenheim,1,2011-2012,8.2(0.06762849413886383),8.6(0.5408805031446541),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Danny Williams,Hoffenheim,2,2011-2012,30.8(0.27141568981064024),4.4(0.27672955974842767),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Roberto Firmino,Hoffenheim,0,2011-2012,30.2(0.2660054102795311),2.0(0.12578616352201258),0.6(0.13636363636363635),1.4(0.4117647058823529),0.5(0.22727272727272727)
Isaac Vorsah,Hoffenheim,1,2011-2012,33.8(0.2984670874661857),7.6(0.47798742138364775),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Peniel Mlapa,Hoffenheim,5,2011-2012,15.3(0.1316501352569883),0.5(0.031446540880503145),0.5(0.11363636363636363),0.7(0.20588235294117646),0.3(0.13636363636363635)
Ryan Babel,Hoffenheim,5,2011-2012,25.7(0.2254283137962128),1.1(0.06918238993710692),0.6(0.13636363636363635),1.1(0.3235294117647059),0.3(0.13636363636363635)
Andreas Beck,Hoffenheim,5,2011-2012,29.4(0.2587917042380523),2.8(0.1761006289308176),0.6(0.13636363636363635),0.5(0.14705882352941177),0.3(0.13636363636363635)
Sven Schipplock,Hoffenheim,5,2011-2012,12.3(0.10459873760144277),0.2(0.012578616352201259),0.2(0.045454545454545456),1.2(0.35294117647058826),0.0(0.0)
Marvin Compper,Hoffenheim,2,2011-2012,32.3(0.284941388638413),6.8(0.42767295597484273),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Tobias Weis,Hoffenheim,5,2011-2012,27.1(0.23805229936880076),2.2(0.13836477987421383),0.1(0.022727272727272728),0.9(0.2647058823529412),0.0(0.0)
Sebastian Rudy,Hoffenheim,4,2011-2012,31.7(0.2795311091073039),6.0(0.3773584905660377),1.0(0.22727272727272727),0.5(0.14705882352941177),0.8(0.36363636363636365)
Fabian Johnson,Hoffenheim,5,2011-2012,26.0(0.22813345356176737),1.2(0.07547169811320754),0.3(0.06818181818181818),0.9(0.2647058823529412),0.1(0.045454545454545456)
Edson Braafheid,Hoffenheim,5,2011-2012,27.6(0.242560865644725),2.0(0.12578616352201258),0.9(0.20454545454545453),0.6(0.17647058823529413),0.4(0.18181818181818182)
Boris Vukcevic,Hoffenheim,5,2011-2012,22.2(0.19386834986474302),0.7(0.0440251572327044),0.9(0.20454545454545453),0.9(0.2647058823529412),0.1(0.045454545454545456)
Sejad Salihovic,Hoffenheim,4,2010-2011,32.5(0.2867448151487827),3.9(0.24528301886792453),1.7(0.3863636363636363),1.3(0.3823529411764706),0.7(0.3181818181818181)
Tom Starke,Hoffenheim,1,2010-2011,9.1(0.07574391343552751),8.4(0.5283018867924528),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Luiz Gustavo,Hoffenheim,2,2010-2011,27.8(0.2443642921550947),3.2(0.20125786163522014),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
Vedad Ibisevic,Hoffenheim,5,2010-2011,12.4(0.10550045085662761),0.7(0.0440251572327044),0.2(0.045454545454545456),0.7(0.20588235294117646),0.1(0.045454545454545456)
Isaac Vorsah,Hoffenheim,2,2010-2011,28.3(0.24887285843101897),5.6(0.3522012578616352),0.0(0.0),0.0(0.0),0.0(0.0)
Peniel Mlapa,Hoffenheim,5,2010-2011,12.8(0.10910730387736702),0.3(0.018867924528301886),0.5(0.11363636363636363),1.1(0.3235294117647059),0.2(0.09090909090909091)
Ryan Babel,Hoffenheim,5,2010-2011,21.9(0.19116321009918846),1.1(0.06918238993710692),0.3(0.06818181818181818),1.0(0.29411764705882354),0.0(0.0)
Andreas Beck,Hoffenheim,5,2010-2011,30.4(0.2678088367899008),2.4(0.1509433962264151),0.8(0.18181818181818182),0.5(0.14705882352941177),0.2(0.09090909090909091)
Boris Vukcevic,Hoffenheim,0,2010-2011,26.9(0.23624887285843102),0.9(0.05660377358490566),0.3(0.06818181818181818),1.6(0.4705882352941177),0.2(0.09090909090909091)
Gylfi Sigurdsson,Hoffenheim,0,2010-2011,16.8(0.14517583408476106),0.9(0.05660377358490566),1.1(0.25),1.6(0.4705882352941177),0.4(0.18181818181818182)
Demba Ba,Hoffenheim,5,2010-2011,17.0(0.14697926059513078),0.7(0.0440251572327044),0.3(0.06818181818181818),1.1(0.3235294117647059),0.1(0.045454545454545456)
David Alaba,Hoffenheim,5,2010-2011,27.2(0.23895401262398558),3.5(0.22012578616352202),0.5(0.11363636363636363),0.6(0.17647058823529413),0.4(0.18181818181818182)
Andreas Ibertsberger,Hoffenheim,5,2010-2011,27.3(0.23985572587917045),2.0(0.12578616352201258),0.1(0.022727272727272728),0.7(0.20588235294117646),0.2(0.09090909090909091)
Daniel Haas,Hoffenheim,1,2010-2011,6.1(0.04869251577998197),10.6(0.6666666666666666),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Tobias Weis,Hoffenheim,5,2010-2011,21.8(0.19026149684400365),1.4(0.0880503144654088),0.1(0.022727272727272728),1.0(0.29411764705882354),0.1(0.045454545454545456)
Sebastian Rudy,Hoffenheim,5,2010-2011,29.6(0.26059513074842205),3.1(0.1949685534591195),0.3(0.06818181818181818),0.9(0.2647058823529412),0.2(0.09090909090909091)
Edson Braafheid,Hoffenheim,2,2010-2011,19.9(0.17312894499549145),2.5(0.15723270440251572),0.6(0.13636363636363635),0.2(0.05882352941176471),0.2(0.09090909090909091)
Marvin Compper,Hoffenheim,2,2010-2011,25.6(0.224526600541028),6.3(0.3962264150943396),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Sejad Salihovic,Hoffenheim,0,2012-2013,35.1(0.3101893597835888),3.6(0.22641509433962265),0.8(0.18181818181818182),1.1(0.3235294117647059),0.4(0.18181818181818182)
Koen Casteels,Hoffenheim,1,2012-2013,7.3(0.059513074842200184),11.2(0.7044025157232704),0.0(0.0),0.0(0.0),0.0(0.0)
Jannik Vestergaard,Hoffenheim,2,2012-2013,23.2(0.20288548241659154),3.6(0.22641509433962265),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Joselu,Hoffenheim,5,2012-2013,19.1(0.16591523895401267),1.3(0.08176100628930817),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Danny Williams,Hoffenheim,2,2012-2013,25.9(0.22723174030658252),3.8(0.23899371069182387),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
Eugen Polanski,Hoffenheim,2,2012-2013,27.6(0.242560865644725),3.7(0.23270440251572327),0.0(0.0),0.7(0.20588235294117646),0.0(0.0)
Roberto Firmino,Hoffenheim,0,2012-2013,26.5(0.23264201983769164),1.3(0.08176100628930817),0.4(0.09090909090909091),1.4(0.4117647058823529),0.2(0.09090909090909091)
Andreas Beck,Hoffenheim,5,2012-2013,27.4(0.2407574391343553),1.9(0.11949685534591194),0.8(0.18181818181818182),0.4(0.11764705882352942),0.2(0.09090909090909091)
Eren Derdiyok,Hoffenheim,5,2012-2013,15.1(0.12984670874661858),0.4(0.025157232704402517),0.1(0.022727272727272728),0.8(0.23529411764705885),0.1(0.045454545454545456)
Matthieu Delpierre,Hoffenheim,2,2012-2013,27.4(0.2407574391343553),5.2(0.3270440251572327),0.1(0.022727272727272728),0.1(0.029411764705882356),0.1(0.045454545454545456)
Takashi Usami,Hoffenheim,5,2012-2013,19.9(0.17312894499549145),1.2(0.07547169811320754),0.8(0.18181818181818182),1.0(0.29411764705882354),0.6(0.2727272727272727)
Heurelho Gomes,Hoffenheim,1,2012-2013,6.4(0.051397655545536526),10.6(0.6666666666666666),0.0(0.0),0.0(0.0),0.0(0.0)
Kevin Volland,Hoffenheim,5,2012-2013,16.5(0.1424706943192065),0.7(0.0440251572327044),0.7(0.15909090909090906),1.2(0.35294117647058826),0.3(0.13636363636363635)
Tim Wiese,Hoffenheim,1,2012-2013,6.4(0.051397655545536526),9.5(0.5974842767295597),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
David Abraham,Hoffenheim,2,2012-2013,30.2(0.2660054102795311),6.4(0.4025157232704403),0.0(0.0),0.2(0.05882352941176471),0.2(0.09090909090909091)
Tobias Weis,Hoffenheim,5,2012-2013,23.2(0.20288548241659154),1.9(0.11949685534591194),0.1(0.022727272727272728),0.7(0.20588235294117646),0.1(0.045454545454545456)
Sebastian Rudy,Hoffenheim,3,2012-2013,33.9(0.29936880072137056),6.3(0.3962264150943396),0.7(0.15909090909090906),0.5(0.14705882352941177),0.8(0.36363636363636365)
Fabian Johnson,Hoffenheim,5,2012-2013,27.9(0.24526600541027954),2.0(0.12578616352201258),0.2(0.045454545454545456),0.6(0.17647058823529413),0.2(0.09090909090909091)
Patrick Ochs,Hoffenheim,5,2012-2013,22.8(0.19927862939585214),3.9(0.24528301886792453),0.4(0.09090909090909091),0.9(0.2647058823529412),0.6(0.2727272727272727)
Marvin Compper,Hoffenheim,2,2012-2013,29.6(0.26059513074842205),5.7(0.3584905660377358),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Jaroslav Drobny,Hertha Berlin,1,2009-2010,5.3(0.04147880973850315),8.5(0.5345911949685535),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Lukasz Piszczek,Hertha Berlin,5,2009-2010,25.1(0.22001803426510375),1.6(0.10062893081761007),0.4(0.09090909090909091),1.0(0.29411764705882354),0.2(0.09090909090909091)
Artur Wichniarek,Hertha Berlin,5,2009-2010,16.1(0.13886384129846713),0.6(0.03773584905660377),0.2(0.045454545454545456),1.0(0.29411764705882354),0.3(0.13636363636363635)
Fabian Lustenberger,Hertha Berlin,2,2009-2010,33.8(0.2984670874661857),4.3(0.27044025157232704),0.0(0.0),0.4(0.11764705882352942),0.1(0.045454545454545456)
Raffael,Hertha Berlin,4,2009-2010,32.5(0.2867448151487827),2.4(0.1509433962264151),1.7(0.3863636363636363),1.6(0.4705882352941177),0.8(0.36363636363636365)
Cícero,Hertha Berlin,3,2009-2010,34.8(0.3074842200180342),4.8(0.3018867924528302),0.3(0.06818181818181818),1.1(0.3235294117647059),0.2(0.09090909090909091)
Marc Stein,Hertha Berlin,2,2009-2010,22.6(0.19747520288548245),1.4(0.0880503144654088),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Patrick Ebert,Hertha Berlin,4,2009-2010,26.2(0.22993688007213708),2.0(0.12578616352201258),1.8(0.40909090909090906),0.9(0.2647058823529412),0.9(0.40909090909090906)
Theofanis Gekas,Hertha Berlin,5,2009-2010,14.1(0.12082957619477007),0.9(0.05660377358490566),0.1(0.022727272727272728),0.6(0.17647058823529413),0.1(0.045454545454545456)
Pal Dardai,Hertha Berlin,2,2009-2010,26.4(0.23174030658250677),3.5(0.22012578616352202),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Levan Kobiashvili,Hertha Berlin,3,2009-2010,33.9(0.29936880072137056),3.7(0.23270440251572327),1.1(0.25),0.4(0.11764705882352942),0.4(0.18181818181818182)
Maximilian Nicu,Hertha Berlin,5,2009-2010,22.1(0.1929666366095582),0.6(0.03773584905660377),0.2(0.045454545454545456),0.6(0.17647058823529413),0.0(0.0)
Steve Von Bergen,Hertha Berlin,2,2009-2010,23.9(0.20919747520288548),3.0(0.18867924528301885),0.0(0.0),0.0(0.0),0.0(0.0)
Arne Friedrich,Hertha Berlin,2,2009-2010,28.9(0.25428313796212804),3.6(0.22641509433962265),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Florian Kringe,Hertha Berlin,5,2009-2010,29.0(0.25518485121731294),3.5(0.22012578616352202),0.3(0.06818181818181818),0.9(0.2647058823529412),0.2(0.09090909090909091)
Nemanja Pejcinovic,Hertha Berlin,2,2009-2010,26.9(0.23624887285843102),1.8(0.11320754716981132),0.4(0.09090909090909091),0.3(0.08823529411764706),0.3(0.13636363636363635)
Christoph Janker,Hertha Berlin,2,2009-2010,28.9(0.25428313796212804),1.2(0.07547169811320754),0.3(0.06818181818181818),0.1(0.029411764705882356),0.1(0.045454545454545456)
Adrián Ramos,Hertha Berlin,0,2009-2010,18.7(0.16230838593327324),1.2(0.07547169811320754),0.3(0.06818181818181818),1.4(0.4117647058823529),0.2(0.09090909090909091)
Gojko Kacar,Hertha Berlin,5,2009-2010,22.3(0.1947700631199279),2.3(0.14465408805031446),0.1(0.022727272727272728),0.7(0.20588235294117646),0.1(0.045454545454545456)
Sami Allagui,Hertha Berlin,5,2013-2014,16.7(0.14427412082957622),0.6(0.03773584905660377),0.3(0.06818181818181818),0.9(0.2647058823529412),0.1(0.045454545454545456)
Hajime Hosogai,Hertha Berlin,2,2013-2014,30.2(0.2660054102795311),4.4(0.27672955974842767),0.1(0.022727272727272728),0.2(0.05882352941176471),0.1(0.045454545454545456)
Fabian Lustenberger,Hertha Berlin,1,2013-2014,33.8(0.2984670874661857),8.7(0.5471698113207547),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Peter Niemeyer,Hertha Berlin,2,2013-2014,29.6(0.26059513074842205),2.1(0.1320754716981132),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Marcel Ndjeng,Hertha Berlin,4,2013-2014,17.3(0.14968440036068534),2.1(0.1320754716981132),1.3(0.2954545454545454),0.5(0.14705882352941177),0.7(0.3181818181818181)
Johannes van den Bergh,Hertha Berlin,2,2013-2014,27.8(0.2443642921550947),3.4(0.21383647798742136),0.5(0.11363636363636363),0.5(0.14705882352941177),0.2(0.09090909090909091)
John Brooks,Hertha Berlin,2,2013-2014,26.1(0.22903516681695224),4.0(0.25157232704402516),0.0(0.0),0.0(0.0),0.0(0.0)
Per Skjelbred,Hertha Berlin,5,2013-2014,24.3(0.2128043282236249),1.7(0.10691823899371068),0.6(0.13636363636363635),1.0(0.29411764705882354),0.3(0.13636363636363635)
Thomas Kraft,Hertha Berlin,1,2013-2014,8.0(0.06582506762849415),10.7(0.6729559748427673),0.0(0.0),0.0(0.0),0.0(0.0)
Sebastian Langkamp,Hertha Berlin,2,2013-2014,30.9(0.2723174030658251),4.7(0.29559748427672955),0.0(0.0),0.0(0.0),0.0(0.0)
Peter Pekarík,Hertha Berlin,5,2013-2014,26.0(0.22813345356176737),1.3(0.08176100628930817),0.9(0.20454545454545453),0.3(0.08823529411764706),0.3(0.13636363636363635)
Ronny,Hertha Berlin,4,2013-2014,27.0(0.2371505861136159),3.7(0.23270440251572327),1.4(0.3181818181818181),1.0(0.29411764705882354),1.3(0.5909090909090908)
Levan Kobiashvili,Hertha Berlin,2,2013-2014,23.1(0.2019837691614067),5.0(0.31446540880503143),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Nico Schulz,Hertha Berlin,5,2013-2014,19.7(0.17132551848512176),0.7(0.0440251572327044),0.2(0.045454545454545456),0.7(0.20588235294117646),0.3(0.13636363636363635)
Änis Ben-Hatira,Hertha Berlin,5,2013-2014,19.6(0.17042380522993691),0.6(0.03773584905660377),0.7(0.15909090909090906),1.0(0.29411764705882354),0.2(0.09090909090909091)
Tolga Cigerci,Hertha Berlin,4,2013-2014,26.4(0.23174030658250677),2.8(0.1761006289308176),0.8(0.18181818181818182),1.0(0.29411764705882354),0.8(0.36363636363636365)
Adrián Ramos,Hertha Berlin,0,2013-2014,22.2(0.19386834986474302),1.5(0.09433962264150943),0.1(0.022727272727272728),1.5(0.4411764705882353),0.2(0.09090909090909091)
Fabian Lustenberger,Hertha Berlin,2,2016-2017,40.8(0.3615870153291253),4.1(0.2578616352201258),0.1(0.022727272727272728),0.3(0.08823529411764706),0.1(0.045454545454545456)
Alexander Esswein,Hertha Berlin,5,2016-2017,19.0(0.1650135256988278),0.6(0.03773584905660377),0.6(0.13636363636363635),1.0(0.29411764705882354),0.3(0.13636363636363635)
Valentin Stocker,Hertha Berlin,5,2016-2017,16.5(0.1424706943192065),0.9(0.05660377358490566),0.3(0.06818181818181818),1.2(0.35294117647058826),0.0(0.0)
